all value,temp_1,temp_2,temp_3,temp_4,Average value,actual
"[307.144190575774, 307.484989967044, 307.825789358314, 308.234748627837, 308.507388140853, 308.916347410377, 309.3253066799, 309.66610607117, 310.143225218947, 310.552184488471]",307.144190575774,307.484989967044,307.825789358314,308.234748627837,308.78002765386873,310.620344366725
"[310.688504244979, 311.438262905772, 311.91538205355, 312.392501201327, 312.937780227359, 313.278579618629, 313.82385864466, 314.641777183707, 315.050736453231, 315.459695722755]",310.688504244979,311.438262905772,311.91538205355,312.392501201327,313.1627078255969,315.800495114024
"[315.664175357516, 315.596015479262, 316.004974748786, 316.345774140056, 316.754733409579, 317.300012435611, 318.186090852912, 319.004009391959, 319.481128539737, 319.958247687514]",315.664175357516,315.596015479262,316.004974748786,316.345774140056,317.42951620429324,320.5716865918
"[321.253285374339, 321.730404522117, 322.275683548148, 322.684642817672, 323.161761965449, 323.843360747989, 324.593119408782, 325.206558313067, 326.024476852115, 326.706075634654]",321.253285374339,321.730404522117,322.275683548148,322.684642817672,323.7479369184332,327.046875025924
"[327.455834295447, 327.864793564971, 328.205592956241, 328.614552225764, 328.955351617034, 329.296151008304, 329.705110277827, 330.045909669097, 330.386709060367, 330.79566832989]",327.455834295447,327.864793564971,328.205592956241,328.614552225764,329.1325673004942,331.204627599414
"[331.545426990684, 331.886226381953, 332.227025773223, 332.635985042747, 333.181264068778, 333.931022729571, 334.680781390365, 335.089740659888, 335.430540051158, 335.839499320682]",331.545426990684,331.886226381953,332.227025773223,332.635985042747,333.6447512409049,336.248458590205
"[336.725577737983, 337.270856764014, 337.611656155284, 338.225095059569, 338.974853720363, 339.45197286814, 339.79277225941, 340.201731528934, 340.747010554965, 341.428609337504]",336.725577737983,337.270856764014,337.611656155284,338.225095059569,339.0430135986166,342.178367998298
"[342.655487146075, 342.996286537345, 343.337085928615, 343.677885319884, 344.155004467662, 344.700283493693, 345.041082884963, 345.790841545756, 346.472440328296, 346.813239719565]",342.655487146075,342.996286537345,343.337085928615,343.677885319884,344.5639637371854,347.154039110835
"[347.494838502105, 347.835637893374, 348.176437284644, 348.585396554168, 349.130675580199, 349.812274362739, 350.493873145278, 350.834672536548, 351.243631806071, 351.516271319087]",347.494838502105,347.835637893374,348.176437284644,348.585396554168,349.5123708984213,351.925230588611
"[352.334189858134, 352.811309005912, 353.424747910197, 354.242666449245, 355.333224501308, 356.76458194464, 357.718820240195, 358.945698048766, 360.104415979083, 361.194974031146]",352.334189858134,352.811309005912,353.424747910197,354.242666449245,356.28746279686266,362.012892570193
"[362.830811109241, 363.444250013526, 363.989529039558, 364.398488309081, 364.739287700351, 365.284566726382, 365.829845752414, 366.647764291461, 367.329363074, 367.533842708762]",362.830811109241,363.444250013526,363.989529039558,364.398488309081,365.20277487247756,367.874642100032
"[368.215441491302, 368.488081004317, 368.828880395587, 369.169679786857, 369.374159421619, 369.714958812888, 370.055758204158, 370.328397717174, 370.669197108443, 370.941836621459]",368.215441491302,368.488081004317,368.828880395587,369.169679786857,369.5786390563804,371.487115647491
"[372.577673699554, 373.122952725585, 373.531911995109, 373.804551508124, 374.281670655902, 374.963269438441, 375.98566761225, 376.530946638282, 376.735426273044, 377.144385542567]",372.577673699554,373.122952725585,373.531911995109,373.804551508124,374.86784560888583,377.553344812091
"[377.962304081615, 378.371263351138, 378.712062742408, 379.325501646693, 380.416059698756, 380.893178846534, 381.233978237804, 381.506617750819, 381.847417142089, 382.120056655105]",377.962304081615,378.371263351138,378.712062742408,379.325501646693,380.2388440152961,382.460856046374
"[382.801655437644, 382.937975194152, 383.278774585422, 383.551414098437, 383.824053611453, 384.164853002723, 384.505652393992, 384.914611663516, 385.391730811294, 386.482288863357]",382.801655437644,382.937975194152,383.278774585422,383.551414098437,384.185300966199,387.368367280658
"[387.709166671928, 388.049966063197, 388.79972472399, 390.026602532561, 391.38980009764, 392.752997662719, 393.775395836528, 394.116195227798, 394.388834740813, 394.729634132083]",387.709166671928,388.049966063197,388.79972472399,390.026602532561,391.5738317689257,395.138593401607
"[395.479392792876, 396.024671818908, 397.115229870971, 397.660508897002, 397.933148410018, 398.069468166526, 398.342107679542, 398.546587314303, 398.819226827319, 399.023706462081]",395.479392792876,396.024671818908,397.115229870971,397.660508897002,397.70140482395465,399.228186096843
"[399.500825609859, 399.637145366366, 399.977944757636, 400.318744148906, 400.591383661922, 401.204822566207, 402.29538061827, 402.772499766048, 402.976979400809, 403.181459035571]",399.500825609859,399.637145366366,399.977944757636,400.318744148906,401.2457184931594,403.385938670333
"[403.590418305095, 403.794897939857, 403.931217696364, 403.454098548587, 402.704339887794, 402.63618000954, 402.840659644301, 402.908819522555, 403.113299157317, 403.317778792079]",403.590418305095,403.794897939857,403.931217696364,403.454098548587,403.2291709503489,403.454098548587
"[403.658578183349, 403.794897939857, 403.931217696364, 403.794897939857, 402.976979400809, 402.090900983508, 401.818261470492, 400.864023174937, 399.228186096843, 396.501790966685]",403.658578183349,403.794897939857,403.931217696364,403.794897939857,401.8659733852701,393.502756323512
"[390.571881558593, 388.118125941451, 387.777326550181, 388.527085210975, 388.867884602244, 388.867884602244, 389.004204358752, 389.072364237006, 388.936044480498, 388.254445697959]",390.571881558593,388.118125941451,387.777326550181,388.527085210975,388.79972472399027,387.027567889388
"[385.800690080817, 386.141489472087, 388.390765454467, 389.072364237006, 389.208683993514, 389.345003750022, 389.345003750022, 389.208683993514, 388.186285819705, 383.006135072406]",385.800690080817,386.141489472087,388.390765454467,389.072364237006,387.770510562356,376.735426273044
"[369.851278569396, 360.377055492099, 351.993390466865, 345.586361910995, 341.019650067981, 335.29422029465, 327.660313930209, 315.596015479262, 307.212350454028, 301.964039828475]",369.851278569396,360.377055492099,351.993390466865,345.586361910995,335.655467649396,293.375895168479
"[276.199605848487, 255.956122007068, 251.048610772784, 250.707811381515, 252.002849068339, 252.411808337863, 253.025247242148, 255.001883711513, 260.863633241351, 262.5676301977]",276.199605848487,255.956122007068,251.048610772784,250.707811381515,256.97852018087684,261.408912267383
"[260.113874580558, 256.501401033099, 248.322215642627, 234.34944060057, 225.761295940574, 212.879078950579, 187.250964727099, 173.823468711074, 170.415474798377, 169.324916746314]",260.113874580558,256.501401033099,248.322215642627,234.34944060057,213.87421317308707,166.053242590125
"[160.532292451556, 154.397903408702, 150.580950226481, 148.195354487593, 145.332639600928, 140.356968488391, 134.29073932379, 128.906108941729, 126.043394055064, 124.680196489985]",160.532292451556,154.397903408702,150.580950226481,148.195354487593,141.3316547474219,124.40755697697
"[124.952836003001, 127.88371076792, 131.564344193633, 132.245942976172, 160.191493060286, 190.113679613765, 156.10190036505, 125.293635394271, 113.16117706507, 107.503907169993]",124.952836003001,127.88371076792,131.564344193633,132.245942976172,136.90126266091607,101.778477396663
"[95.3032889625385, 89.7141789457157, 87.3285832068279, 85.3519467374638, 78.672278668578, 66.4035005828694, 53.2486440798596, 45.4102580806568, 35.4589158555821, 26.2573322913006]",95.3032889625385,89.7141789457157,87.3285832068279,85.3519467374638,66.31489274113923,22.9174982568577
"[19.5776642224148, 16.2378301879719, 13.4432751795605, 10.5805602928951, 8.4676040670231, 8.19496455400736, 8.12680467575342, 7.99048491924555, 7.64968552797586, 7.58152564972193]",19.5776642224148,16.2378301879719,13.4432751795605,10.5805602928951,10.78503992765695,7.10440650194437
"[5.87752869337351, 5.46856942384989, 5.19592991083414, 4.85513051956445, 4.65065088480264, 3.76457246750147, 1.92425575464517, 0.424738433058565, -1.14293876678198, -2.77877584487646]",5.87752869337351,5.46856942384989,5.19592991083414,4.85513051956445,2.8239661475971394,-4.21013328820914
"[-4.8917320707485, -4.8917320707485, -4.95989194900244, -4.8917320707485, -4.95989194900244, -6.05045000106543, -8.16340622693747, -10.4126822093174, -11.2306007483646, -14.1614755132839]",-4.8917320707485,-4.8917320707485,-4.95989194900244,-4.8917320707485,-7.461359480921918,-18.9326669910595
"[-22.8177800515339, -27.8616110423252, -32.9736019113705, -35.0183982589886, -35.7681569197819, -37.8811131456539, -44.9015806058094, -55.9434808829471, -62.1460298040554, -53.6942049005672]",-22.8177800515339,-27.8616110423252,-32.9736019113705,-35.0183982589886,-40.90059575230331,-62.8957884648487
"[-80.7536765673801, -90.0234200099155, -94.862771365945, -97.043887470071, -98.4752449134037, -106.040991399591, -114.083857033555, -116.537612650697, -118.309769485299, -119.468487415616]",-80.7536765673801,-90.0234200099155,-94.862771365945,-97.043887470071,-103.55997183114732,-119.53664729387
"[-119.468487415616, -119.53664729387, -119.604807172124, -119.809286806886, -120.559045467679, -121.717763397996, -122.194882545774, -123.626239989106, -126.079995606248, -126.761594388787]",-119.468487415616,-119.53664729387,-119.604807172124,-119.809286806886,-121.9358750084086,-127.034233901803
"[-127.715832684343, -128.806390736406, -130.78302720577, -133.304942701165, -135.213419292276, -136.84925637037, -138.621413204972, -140.120930526559, -140.802529309098, -140.870689187352]",-127.715832684343,-128.806390736406,-130.78302720577,-133.304942701165,-135.30884312183107,-140.870689187352
"[-140.870689187352, -140.870689187352, -141.075168822114, -141.893087361161, -142.779165778463, -142.983645413224, -143.188125047986, -143.59708431751, -144.687642369573, -145.096601639096]",-140.870689187352,-140.870689187352,-141.075168822114,-141.893087361161,-142.7041899123831,-145.096601639096
"[-145.028441760842, -145.028441760842, -144.960281882589, -144.892122004335, -144.823962126081, -144.755802247827, -144.755802247827, -144.687642369573, -144.619482491319, -144.551322613065]",-145.028441760842,-145.028441760842,-144.960281882589,-144.892122004335,-144.81033015043002,-144.551322613065
"[-144.483162734811, -144.415002856557, -144.346842978303, -144.346842978303, -144.551322613065, -144.551322613065, -144.960281882589, -145.914520178144, -146.118999812905, -146.187159691159]",-144.483162734811,-144.415002856557,-144.346842978303,-144.346842978303,-144.9875458338901,-146.391639325921
"[-146.255319569413, -146.255319569413, -146.187159691159, -146.050839934652, -145.982680056398, -145.914520178144, -145.84636029989, -146.391639325921, -147.345877621476, -147.482197377984]",-146.255319569413,-146.255319569413,-146.187159691159,-146.050839934652,-146.37119136244502,-148.368275795285
"[-150.208592508142, -152.730508003537, -154.775304351155, -155.729542646711, -155.934022281472, -156.75194082052, -157.706179116075, -157.97881862909, -158.796737168138, -159.750975463693]",-150.208592508142,-152.730508003537,-154.775304351155,-155.729542646711,-156.0362620988533,-159.819135341947
"[-159.887295220201, -160.023614976709, -159.887295220201, -159.819135341947, -160.432574246232, -161.795771811311, -163.090809498136, -164.317687306707, -165.40824535877, -166.021684263055]",-159.887295220201,-160.023614976709,-159.887295220201,-159.819135341947,-162.06841132432692,-166.158004019563
"[-166.362483654325, -167.31672194988, -168.543599758451, -169.906797323529, -171.201835010354, -171.81527391464, -171.951593671148, -171.883433792894, -171.951593671148, -172.224233184163]",-166.362483654325,-167.31672194988,-168.543599758451,-169.906797323529,-170.3157565930532,-173.110311601465
"[-173.860070262258, -174.337189410035, -175.223267827337, -175.97302648813, -176.177506122892, -176.177506122892, -176.995424661939, -178.085982714002, -178.290462348764, -178.290462348764]",-173.860070262258,-174.337189410035,-175.223267827337,-175.97302648813,-176.34108983070132,-178.699421618287
"[-179.721819792096, -180.198938939874, -180.47157845289, -181.766616139715, -183.334293339555, -184.833810661142, -185.992528591459, -186.469647739236, -186.53780761749, -186.333327982728]",-179.721819792096,-180.198938939874,-180.47157845289,-181.766616139715,-183.5660369256185,-186.265168104474
"[-186.19700822622, -186.401487860982, -187.355726156537, -188.378124330346, -188.4462842086, -189.196042869394, -190.082121286695, -190.218441043203, -190.082121286695, -189.809481773679]",-186.19700822622,-186.401487860982,-187.355726156537,-188.378124330346,-188.6166839042351,-189.468682382409
"[-189.12788299114, -188.718923721616, -188.309964452092, -187.696525547807, -187.423886034791, -187.423886034791, -187.151246521776, -186.605967495744, -186.128848347966, -186.265168104474]",-189.12788299114,-188.718923721616,-188.309964452092,-187.696525547807,-187.4852299252197,-186.605967495744
"[-187.014926765268, -187.628365669553, -188.241804573839, -189.059723112886, -190.082121286695, -191.445318851774, -191.786118243043, -191.717958364789, -191.717958364789, -192.672196660344]",-187.014926765268,-187.628365669553,-188.241804573839,-189.059723112886,-190.136649189298,-194.035394225423
"[-195.057792399232, -195.671231303518, -196.693629477327, -198.533946190183, -199.011065337961, -198.942905459707, -198.874745581453, -198.738425824945, -198.874745581453, -199.215544972722]",-195.057792399232,-195.671231303518,-196.693629477327,-198.533946190183,-197.9614032128501,-199.147385094468
"[-200.03346351177, -201.94194010288, -202.623538885419, -203.714096937482, -205.690733406846, -206.304172311132, -206.508651945894, -205.895213041608, -203.032498154943, -201.26034132034]",-200.03346351177,-201.94194010288,-202.623538885419,-203.714096937482,-203.70046496183141,-201.124021563833
"[-201.124021563833, -202.691698763673, -205.486253772085, -206.167852554624, -206.304172311132, -206.44049206764, -207.326570484941, -208.553448293512, -209.984805736844, -211.075363788907]",-201.124021563833,-202.691698763673,-205.486253772085,-206.167852554624,-206.5154679337191,-212.370401475732
"[-213.460959527795, -213.392799649541, -213.529119406049, -214.006238553827, -214.41519782335, -214.551517579858, -214.41519782335, -214.347037945096, -214.551517579858, -215.164956484144]",-213.460959527795,-213.392799649541,-213.529119406049,-214.006238553827,-214.18345423728678,-215.914715144937
"[-216.187354657953, -216.051034901445, -216.119194779699, -216.732633683984, -217.34607258827, -217.34607258827, -218.095831249063, -218.57295039684, -218.57295039684, -218.91374978811]",-216.187354657953,-216.051034901445,-216.119194779699,-216.732633683984,-217.39378450304739,-219.050069544618
"[-219.118229422872, -219.322709057634, -219.527188692395, -219.390868935888, -219.322709057634, -219.731668327157, -220.685906622712, -221.708304796521, -222.049104187791, -221.980944309537]",-219.118229422872,-219.322709057634,-219.527188692395,-219.390868935888,-220.28376334101412,-221.912784431283
"[-221.776464674775, -221.844624553029, -222.117264066045, -222.253583822553, -222.185423944299, -222.049104187791, -221.912784431283, -221.776464674775, -221.299345526998, -223.003342483346]",-221.776464674775,-221.844624553029,-222.117264066045,-222.253583822553,-222.02184023648937,-225.525257978742
"[-226.547656152551, -226.820295665567, -226.752135787313, -226.683975909059, -226.479496274297, -226.479496274297, -226.275016639535, -226.138696883027, -226.002377126519, -226.070537004773]",-226.547656152551,-226.820295665567,-226.752135787313,-226.683975909059,-226.42496837169378,-226.547656152551
"[-226.820295665567, -225.866057370012, -225.66157773525, -227.365574691598, -231.932286534612, -234.3178822735, -235.544760082071, -236.362678621118, -236.498998377626, -236.362678621118]",-226.820295665567,-225.866057370012,-225.66157773525,-227.365574691598,-231.6732789972472,-236.22635886461
"[-236.090039108102, -236.430838499372, -237.453236673181, -239.089073751275, -240.3841114381, -241.133870098893, -241.133870098893, -241.202029977147, -241.270189855401, -240.861230585878]",-236.090039108102,-236.430838499372,-237.453236673181,-239.089073751275,-239.5048490086242,-240.3841114381
"[-240.179631803338, -239.975152168577, -239.906992290323, -239.702512655561, -239.498033020799, -238.680114481752, -237.725876186197, -237.316916916673, -235.953719351594, -234.181562516992]",-240.179631803338,-239.975152168577,-239.906992290323,-239.702512655561,-238.3120511391806,-233.227324221437
"[-232.136766169374, -231.182527873819, -230.909888360803, -230.364609334771, -229.614850673978, -228.387972865407, -227.092935178582, -225.729737613504, -224.571019683187, -223.957580778901]",-232.136766169374,-231.182527873819,-230.909888360803,-230.364609334771,-228.3947888532326,-223.821261022394
"[-223.548621509378, -223.344141874616, -223.139662239854, -222.935182605092, -222.662543092077, -221.708304796521, -219.936147961919, -219.186389301126, -218.981909666364, -218.641110275094]",-223.548621509378,-223.344141874616,-223.139662239854,-222.935182605092,-221.40840133220408,-218.095831249063
"[-217.618712101285, -217.482392344777, -218.027671370809, -218.368470762079, -218.504790518586, -219.867988083665, -220.82222637922, -221.094865892236, -221.026706013982, -220.754066500966]",-217.618712101285,-217.482392344777,-218.027671370809,-218.368470762079,-219.35678899676049,-220.617746744458
"[-220.276947353189, -219.25454917938, -217.005273197, -213.052000258272, -210.461924884622, -209.575846467321, -210.052965615098, -209.575846467321, -208.621608171766, -208.280808780496]",-220.276947353189,-219.25454917938,-217.005273197,-213.052000258272,-212.61577703744646,-208.076329145734
"[-208.621608171766, -211.075363788907, -211.961442206209, -212.097761962716, -212.915680501764, -214.892316971128, -216.66447380573, -216.528154049222, -216.32367441446, -216.119194779699]",-208.621608171766,-211.075363788907,-211.961442206209,-212.097761962716,-213.71996706516012,-215.846555266683
"[-214.41519782335, -212.574881110494, -210.939044032399, -210.666404519384, -210.870884154146, -210.461924884622, -209.166887197797, -209.371366832559, -212.097761962716, -211.348003301923]",-214.41519782335,-212.574881110494,-210.939044032399,-210.666404519384,-211.191235581939,-205.690733406846
"[-195.671231303518, -191.854278121297, -185.174610052411, -173.246631357972, -170.179436836545, -170.383916471307, -171.47447452337, -173.587430749242, -174.950628314321, -176.245666001146]",-195.671231303518,-191.854278121297,-185.174610052411,-173.246631357972,-178.2768303731129,-179.858139548604
"[-179.585500035589, -177.813343200986, -185.379089687173, -192.672196660344, -195.330431912248, -193.490115199392, -191.445318851774, -189.605002138917, -186.401487860982, -181.971095774476]",-179.585500035589,-177.813343200986,-185.379089687173,-192.672196660344,-187.3693581321881,-178.426782105272
"[-177.813343200986, -176.450145635907, -174.06454989702, -172.019753549402, -171.47447452337, -171.610794279878, -171.747114036386, -173.72375050575, -176.722785148923, -179.858139548604]",-177.813343200986,-176.450145635907,-174.06454989702,-172.019753549402,-174.5484850326226,-182.925334070031
"[-184.084052000348, -182.03925565273, -181.562136504953, -181.493976626699, -180.607898209398, -179.040221009557, -177.88150307924, -177.54070368797, -177.404383931463, -176.3138258794]",-184.084052000348,-182.03925565273,-181.562136504953,-181.493976626699,-179.79679565817577,-174.132709775274
"[-171.883433792894, -169.906797323529, -168.748079393212, -168.339120123689, -168.679919514959, -169.497838054006, -170.383916471307, -170.997355375592, -171.1336751321, -170.997355375592]",-171.883433792894,-169.906797323529,-168.748079393212,-168.339120123689,-170.05674905568802,-170.792875740831
"[-170.315756593053, -168.748079393212, -167.044082436864, -165.476405237024, -164.72664657623, -164.181367550199, -163.772408280675, -162.681850228612, -162.000251446073, -161.795771811311]",-170.315756593053,-168.748079393212,-167.044082436864,-165.476405237024,-165.07426195532528,-161.523132298295
"[-161.250492785279, -161.114173028772, -160.841533515756, -160.56889400274, -160.296254489724, -159.614655707185, -159.546495828931, -159.410176072423, -158.251458142106, -157.706179116075]",-161.250492785279,-161.114173028772,-160.841533515756,-160.56889400274,-159.8600312688991,-157.297219846551
"[-156.75194082052, -157.092740211789, -157.160900090043, -156.002182159726, -154.775304351155, -153.8210660556, -153.480266664331, -152.866827760045, -152.389708612268, -152.389708612268]",-156.75194082052,-157.092740211789,-157.160900090043,-156.002182159726,-154.6730645337745,-153.752906177346
"[-154.843464229409, -155.116103742425, -154.979783985917, -154.979783985917, -154.979783985917, -153.889225933854, -153.139467273061, -152.798667881791, -152.117069099252, -151.094670925443]",-154.843464229409,-155.116103742425,-154.979783985917,-154.979783985917,-153.7938021042986,-149.935952995126
"[-149.049874577825, -147.959316525762, -146.664278838937, -145.50556090862, -144.551322613065, -143.869723830526, -143.528924439256, -142.711005900209, -141.552287969892, -141.211488578622]",-149.049874577825,-147.959316525762,-146.664278838937,-145.50556090862,-144.6603784182714,-141.00700894386
"[-140.393570039575, -139.303011987512, -138.689573083226, -138.348773691957, -138.144294057195, -137.939814422433, -137.599015031163, -137.394535396402, -137.121895883386, -136.644776735608]",-140.393570039575,-139.303011987512,-138.689573083226,-138.348773691957,-138.15792603284572,-136.031337831323
"[-135.690538440053, -135.417898927037, -135.145259414022, -134.94077977926, -134.668140266244, -134.25918099672, -133.236782822911, -132.555184040372, -132.555184040372, -131.328306231801]",-135.690538440053,-135.417898927037,-135.145259414022,-134.94077977926,-133.97972549587922,-129.624309275453
"[-128.465591345136, -128.056632075612, -127.715832684343, -127.443193171327, -127.306873414819, -126.488954875772, -125.330236945455, -124.921277675931, -124.103359136884, -122.876481328313]",-128.465591345136,-128.056632075612,-127.715832684343,-127.443193171327,-126.27084326535919,-122.12672266752
"[-121.649603519742, -121.240644250219, -120.081926319902, -119.127688024347, -118.105289850537, -116.537612650697, -115.447054598634, -114.560976181333, -113.334098372762, -112.720659468476]",-121.649603519742,-121.240644250219,-120.081926319902,-119.127688024347,-117.28055532366488,-112.311700198953
"[-111.22114214689, -110.675863120858, -109.926104460065, -107.813148234193, -106.586270425622, -105.768351886575, -104.609633956258, -104.064354930227, -103.587235782449, -102.496677730386]",-111.22114214689,-110.675863120858,-109.926104460065,-107.813148234193,-106.6748782673523,-102.019558582608
"[-101.815078947847, -101.610599313085, -101.337959800069, -100.929000530545, -100.451881382768, -100.111081991498, -99.7021227219745, -98.9523640611812, -97.7254862526104, -96.6349282005474]",-101.815078947847,-101.610599313085,-101.337959800069,-100.929000530545,-99.92705032021254,-96.4304485657856
"[-96.2259689310238, -96.0896491745159, -95.7488497832462, -94.930931244199, -94.2493324616596, -94.0448528268978, -93.840373192136, -93.7040534356281, -93.4314139226124, -92.8861348965809]",-96.2259689310238,-96.0896491745159,-95.7488497832462,-94.930931244199,-94.51515598684996,-92.0000564792797
"[-91.1821379402325, -90.9094984272167, -90.7731786707088, -90.4323792794391, -89.7507804968998, -89.0691817143604, -88.8647020795986, -88.6602224448368, -88.0467835405514, -87.4333446362659]",-91.1821379402325,-90.9094984272167,-90.7731786707088,-90.4323792794391,-89.512220923011,-86.8880656102344
"[-86.6154260972187, -86.1383069494411, -85.5930279234096, -85.25222853214, -85.1159087756321, -84.7751093843624, -84.0253507235691, -83.4800716975376, -83.2755920627758, -83.071112428014]",-86.6154260972187,-86.1383069494411,-85.5930279234096,-85.25222853214,-84.73421345741004,-82.8666327932522
"[-82.5939932802364, -81.980554375951, -81.4352753499195, -81.0944759586498, -80.3447172978565, -79.799438271825, -79.5267987588093, -79.3223191240475, -79.1859993675396, -79.0496796110317]",-82.5939932802364,-81.980554375951,-81.4352753499195,-81.0944759586498,-80.43332513958663,-78.777040098016
"[-78.6407203415081, -78.4362407067463, -78.2999209502384, -78.0954413154766, -77.8909616807148, -77.7546419242069, -77.5501622894451, -77.3456826546833, -77.1412030199215, -76.6640838721439]",-78.6407203415081,-78.4362407067463,-78.2999209502384,-78.0954413154766,-77.78190587550849,-76.0506449678585
"[-75.8461653330967, -75.6416856983349, -75.3008863070652, -74.4829677680179, -74.0058486202404, -73.8695288637325, -73.7332091072246, -73.5968893507168, -73.4605695942089, -73.2560899594471]",-75.8461653330967,-75.6416856983349,-75.3008863070652,-74.4829677680179,-74.31938406020849,-73.1197702029392
"[-72.9834504464313, -72.8471306899235, -72.6426510551617, -72.8471306899235, -73.2560899594471, -73.324249837701, -72.7789708116695, -72.0973720291302, -71.8247325161144, -71.6884127596065]",-72.9834504464313,-72.8471306899235,-72.6426510551617,-72.8471306899235,-72.62901907951087,-71.6202528813526
"[-71.4839331248447, -71.6884127596065, -72.1655319073841, -72.233691785638, -72.0292121508762, -71.9610522726223, -71.8247325161144, -72.0292121508762, -72.3700115421459, -72.233691785638]",-71.4839331248447,-71.6884127596065,-72.1655319073841,-72.233691785638,-72.00194819957464,-72.1655319073841
"[-72.0973720291302, -72.0292121508762, -71.9610522726223, -71.8247325161144, -71.7565726378605, -71.6884127596065, -71.6202528813526, -71.6202528813526, -71.9610522726223, -72.4381714203998]",-72.0973720291302,-72.0292121508762,-71.9610522726223,-71.8247325161144,-71.89970838219374,-72.9834504464313
"[-73.0516103246853, -72.9834504464313, -72.9834504464313, -73.392409715955, -73.9376887419864, -74.3466480115101, -75.0282467940494, -75.505365941827, -75.9824850896046, -76.527764115636]",-73.0516103246853,-72.9834504464313,-72.9834504464313,-73.392409715955,-74.37391196281165,-77.1412030199215
"[-77.5501622894451, -78.0954413154766, -78.6407203415081, -79.0496796110317, -79.1859993675396, -79.1859993675396, -79.1859993675396, -79.1178394892856, -79.1178394892856, -79.2541592457935]",-77.5501622894451,-78.0954413154766,-78.6407203415081,-79.0496796110317,-78.8383839884445,-79.7312783935711
"[-80.0039179065868, -80.1402376630947, -80.4810370543644, -80.7536765673801, -80.8218364456341, -80.8218364456341, -80.7536765673801, -80.8218364456341, -80.889996323888, -80.889996323888]",-80.0039179065868,-80.1402376630947,-80.4810370543644,-80.7536765673801,-80.63780477434844,-80.9581562021419
"[-81.0263160803959, -80.9581562021419, -81.0263160803959, -81.0944759586498, -81.1626358369037, -81.2307957151577, -81.2307957151577, -81.2989555934116, -81.3671154716656, -81.5034352281734]",-81.0263160803959,-80.9581562021419,-81.0263160803959,-81.0944759586498,-81.18989978820532,-81.5715951064274
"[-81.9123944976971, -82.7984729149982, -83.1392723062679, -83.2074321845218, -83.3437519410297, -83.7527112105533, -84.2298303583309, -84.3661501148388, -84.63878962785449, -84.9795890191242]",-81.9123944976971,-82.7984729149982,-83.1392723062679,-83.2074321845218,-83.63683941752166,-85.1159087756321
"[-85.184068653886, -85.25222853214, -85.3885482886478, -85.3885482886478, -85.4567081669018, -85.5930279234096, -85.7293476799175, -86.0019871929333, -86.4791063407108, -87.0925452449962]",-85.184068653886,-85.25222853214,-85.3885482886478,-85.3885482886478,-85.75661163121909,-87.365184758012
"[-87.4333446362659, -87.5696643927738, -87.9104637840435, -88.387582931821, -89.0010218361065, -89.4099811056301, -89.4099811056301, -89.546300862138, -89.6826206186458, -89.7507804968998]",-87.4333446362659,-87.5696643927738,-87.9104637840435,-88.387582931821,-88.81017417699545,-89.9552601316616
"[-90.568699035947, -91.5229373315021, -92.1363762357876, -93.0224546530887, -93.9085330703899, -94.5219719746754, -94.7946114876911, -95.0672510007068, -95.7488497832462, -96.6349282005474]",-90.568699035947,-91.5229373315021,-92.1363762357876,-93.0224546530887,-93.79266127735822,-97.5210066178486
"[-98.0662856438801, -98.3389251568958, -98.5434047916576, -98.6797245481655, -98.8842041829273, -99.0205239394352, -99.225003574197, -99.7702826002285, -100.451881382768, -100.929000530545]",-98.0662856438801,-98.3389251568958,-98.5434047916576,-98.6797245481655,-99.19092363506999,-101.201640043561
"[-101.337959800069, -101.678759191339, -102.496677730386, -103.246436391179, -103.587235782449, -104.405154321496, -105.086753104036, -105.495712373559, -106.38179079086, -107.540508721177]",-101.337959800069,-101.678759191339,-102.496677730386,-103.246436391179,-104.125698820655,-108.494747016732
"[-108.835546408002, -109.040026042764, -109.31266555578, -110.198743973081, -110.88034275562, -111.22114214689, -112.175380442445, -112.78881934673, -113.129618738, -114.015697155301]",-108.835546408002,-109.040026042764,-109.31266555578,-110.198743973081,-111.1597982564613,-114.629136059587
"[-114.833615694349, -114.901775572602, -115.03809532911, -115.242574963872, -115.37889472038, -115.174415085618, -114.901775572602, -115.03809532911, -115.515214476888, -116.060493502919]",-114.833615694349,-114.901775572602,-115.03809532911,-115.242574963872,-115.208495024745,-116.264973137681
"[-116.333133015935, -116.742092285459, -117.62817070276, -118.037129972284, -118.241609607045, -118.309769485299, -118.514249120061, -118.582408998315, -118.718728754823, -118.923208389585]",-116.333133015935,-116.742092285459,-117.62817070276,-118.037129972284,-118.0030500331566,-118.991368267839
"[-119.127688024347, -119.1958479026, -119.332167659108, -119.468487415616, -120.21824607641, -121.172484371965, -122.12672266752, -122.535681937043, -122.603841815297, -122.876481328313]",-119.127688024347,-119.1958479026,-119.332167659108,-119.468487415616,-120.86576491982191,-123.69439986736
"[-124.239678893392, -124.307838771646, -124.444158528154, -124.444158528154, -124.512318406408, -124.648638162915, -124.716798041169, -124.784957919423, -124.921277675931, -125.807356093232]",-124.239678893392,-124.307838771646,-124.444158528154,-124.444158528154,-124.68271810204241,-127.034233901803
"[-127.647672806089, -127.85215244085, -127.988472197358, -128.124791953866, -128.124791953866, -128.19295183212, -128.329271588628, -128.397431466882, -128.465591345136, -129.010870371167]",-127.647672806089,-127.85215244085,-127.988472197358,-128.124791953866,-128.21339979559622,-129.556149397199
